x,y,z,label
0.009999990463256836,0.0,0.0,2
0.009999990463256836,-0.009999990463256836,0.0,2
0.009999990463256836,-0.009999990463256836,0.009999990463256836,2
0.009999990463256836,0.009999990463256836,0.019999995827674866,2
0.009999990463256836,0.0,0.009999990463256836,2
0.009999990463256836,0.009999990463256836,0.0,2
0.0,-0.009999990463256836,0.019999995827674866,2
-0.010000020265579224,0.0,0.04999999701976776,2
0.0,0.009999990463256836,0.03999999165534973,2
-0.010000020265579224,0.0,0.03999999165534973,2
0.009999990463256836,0.0,0.009999990463256836,2
-0.010000020265579224,0.0,0.03999999165534973,2
-0.010000020265579224,0.030000030994415283,0.019999995827674866,2
-0.02000001072883606,0.04000002145767212,0.04999999701976776,2
-0.02000001072883606,0.019999980926513672,0.03999999165534973,2
-0.030000001192092896,0.019999980926513672,0.03999999165534973,2
-0.010000020265579224,0.030000030994415283,0.03999999165534973,2
-0.03999999165534973,0.009999990463256836,0.0299999862909317,2
-0.030000001192092896,0.009999990463256836,0.019999995827674866,2
-0.030000001192092896,0.04000002145767212,0.019999995827674866,2
-0.03999999165534973,0.09000003337860107,0.0299999862909317,2
-0.02000001072883606,-0.19999998807907104,0.04999999701976776,2
-0.050000011920928955,-0.009999990463256836,0.0299999862909317,2
0.03999999165534973,0.06999999284744263,0.0599999874830246,2
0.07999998331069946,0.0,0.10999999195337296,2
-0.02000001072883606,-0.12999999523162842,0.11999998986721039,2
-0.06999999284744263,0.15999996662139893,0.14999999478459358,2
-0.15000000596046448,-0.12000000476837158,0.1999999936670065,2
0.03999999165534973,-0.1499999761581421,0.16999999433755875,2
0.030000001192092896,0.009999990463256836,0.11999998986721039,2
-0.08000001311302185,0.11000001430511475,0.16999999433755875,4
-0.14000001549720764,0.019999980926513672,0.14999999478459358,4
-0.23000000417232513,0.12000000476837158,0.07999999821186066,4
-0.26000000536441803,0.009999990463256836,0.03999999165534973,4
-0.17000000178813934,0.09000003337860107,-0.1900000125169754,4
-0.27000001072883606,-0.06999999284744263,-0.33000002801418304,4
-0.3800000064074993,0.0,-0.26999999582767487,4
-0.5000000074505806,-0.0899999737739563,-0.07999999821186066,4
-0.4300000052899122,0.13999998569488525,-0.29999999701976776,4
-0.23000000417232513,-0.04000002145767212,-0.23000000417232513,4
-0.23000000417232513,-0.1899999976158142,-0.10000000894069672,4
-0.21000000834465027,-0.06999999284744263,-0.26999999582767487,4
-0.30000000447034836,-0.18000000715255737,-0.39000003039836884,4
-0.340000007301569,0.06999999284744263,-0.3500000089406967,4
-0.340000007301569,0.050000011920928955,-0.2900000065565109,4
-0.26000000536441803,-0.0899999737739563,-0.29999999701976776,4
-0.1900000125169754,-0.13999998569488525,-0.23999999463558197,4
-0.14000001549720764,-0.19999998807907104,-0.23000000417232513,4
-0.1600000113248825,-0.25999999046325684,-0.23999999463558197,4
-0.24000000953674316,-0.1899999976158142,-0.23999999463558197,4
-0.2800000086426735,-0.029999971389770508,-0.20000000298023224,4
-0.3500000052154064,-0.009999990463256836,-0.23999999463558197,4
-0.340000007301569,0.019999980926513672,-0.26999999582767487,4
-0.4000000059604645,0.11000001430511475,-0.26999999582767487,4
-0.45000000670552254,0.009999990463256836,-0.2200000137090683,4
-0.4000000059604645,-0.06999999284744263,-0.2200000137090683,4
-0.46000000461935997,0.06000000238418579,-0.10999999940395355,4
-0.5000000074505806,0.13999998569488525,-0.15000002086162567,4
-0.5000000074505806,0.11000001430511475,-0.17999999225139618,4
-0.6000000089406967,0.24000000953674316,-0.26999999582767487,4
-0.33000000566244125,-0.36000001430511475,0.17999999411404133,4
-2.3199999630451202,1.4899998903274536,0.25999999418854713,4
-0.9699999988079071,-0.3199999928474426,0.17999999411404133,4
-0.8799999952316284,0.06000000238418579,0.13999999314546585,4
-0.8700000047683716,0.07999998331069946,0.0599999874830246,4
