x,y,z,label
0.0,0.0,0.009999990463256836,3
0.01000000536441803,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.01000000536441803,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,-0.010000050067901611,3
0.0,0.0,0.0,3
0.01000000536441803,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.01000000536441803,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,-0.009999990463256836,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.0,0.0,3
0.0,0.010000050067901611,0.0,3
0.01000000536441803,-0.009999990463256836,-0.010000050067901611,3
-0.01000000536441803,-0.009999990463256836,-0.010000050067901611,3
-0.01000000536441803,0.0,0.0,3
-0.01000000536441803,0.010000050067901611,0.0,3
-0.01000000536441803,0.0,-0.010000050067901611,3
0.0,0.0,0.0,3
-0.01000000536441803,0.010000050067901611,0.0,3
-0.01000000536441803,0.010000050067901611,0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,0.009999990463256836,3
-0.019999995827674866,0.0,0.0,3
-0.01000000536441803,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.0,-0.010000050067901611,3
-0.030000001192092896,0.010000050067901611,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.030000001192092896,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.030000001192092896,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.030000001192092896,0.010000050067901611,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.0,0.009999990463256836,3
-0.030000001192092896,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.030000001192092896,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.019999995827674866,-0.009999990463256836,0.0,3
-0.019999995827674866,0.0,-0.010000050067901611,3
-0.030000001192092896,0.0,0.0,3
-0.019999995827674866,-0.009999990463256836,0.0,3
-0.019999995827674866,0.0,-0.010000050067901611,3
-0.019999995827674866,0.0,-0.010000050067901611,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.030000001192092896,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.01000000536441803,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.010000050067901611,0.0,3
-0.07000000029802322,-0.029999971389770508,-0.010000050067901611,3
-0.019999995827674866,-0.039999961853027344,0.0,3
-0.06000000238418579,0.020000040531158447,0.0,3
0.019999995827674866,-0.009999990463256836,0.039999961853027344,3
0.030000001192092896,-0.019999980926513672,-0.020000040531158447,3
0.01000000536441803,-0.06999999284744263,-0.030000030994415283,3
-0.05000000447034836,0.010000050067901611,-0.050000011920928955,3
-0.040000006556510925,-0.039999961853027344,-0.030000030994415283,3
-0.030000001192092896,0.020000040531158447,-0.020000040531158447,3
-0.040000006556510925,-0.009999990463256836,-0.010000050067901611,3
-0.019999995827674866,-0.009999990463256836,-0.010000050067901611,3
-0.030000001192092896,-0.009999990463256836,-0.010000050067901611,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.0,0.0,3
-0.019999995827674866,0.020000040531158447,0.0,3
-0.019999995827674866,-0.019999980926513672,-0.020000040531158447,3
-0.019999995827674866,0.010000050067901611,-0.010000050067901611,3
-0.030000001192092896,-0.009999990463256836,0.009999990463256836,3
-0.01000000536441803,0.010000050067901611,0.009999990463256836,3
-0.019999995827674866,0.0,0.009999990463256836,3
-0.019999995827674866,0.0,0.0,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.019999995827674866,0.010000050067901611,-0.010000050067901611,3
-0.1400000024586916,-0.039999961853027344,-0.08000004291534424,3
-0.12000000104308128,0.030000030994415283,-0.030000030994415283,3
-0.01000000536441803,-0.009999990463256836,0.0,3
0.030000001192092896,0.050000011920928955,-0.050000011920928955,3
0.030000001192092896,-0.06999999284744263,-0.010000050067901611,3
0.01000000536441803,-0.04999995231628418,0.0,3
0.08999998867511749,-0.04999995231628418,-0.010000050067901611,3
0.07999999821186066,-0.04999995231628418,-0.010000050067901611,3
0.03999999165534973,-0.029999971389770508,-0.15000003576278687,3
0.03999999165534973,-0.10999995470046997,-0.09000003337860107,3
0.10000000894069672,-0.09999996423721313,-0.04000002145767212,3
0.1600000113248825,-0.07999998331069946,-0.050000011920928955,3
0.14000000059604645,-0.12999999523162842,-0.06000000238418579,3
0.10000000894069672,-0.1899999976158142,-0.09000003337860107,3
0.1600000113248825,-0.04999995231628418,-0.0700000524520874,3
0.07999999821186066,-0.06999999284744263,-0.04000002145767212,3
0.17000000178813934,-0.15999996662139893,-0.010000050067901611,3
0.26000000536441803,-0.029999971389770508,0.06999999284744263,3
0.23000000417232513,-0.0899999737739563,-0.11000001430511475,3
0.03999999165534973,-0.059999942779541016,-0.08000004291534424,3
0.14999999105930328,-0.029999971389770508,-0.04000002145767212,3
0.1600000113248825,-0.26999998092651367,-0.11000001430511475,3
0.2499999850988388,-0.1899999976158142,-0.09000003337860107,3
0.23999999463558197,-0.09999996423721313,-0.010000050067901611,3
0.3800000101327896,-0.37999996542930603,0.06000000238418579,3
0.2900000065565109,-0.28999996185302734,0.31999996304512024,3
0.1300000101327896,-0.09999996423721313,0.13999998569488525,3
0.20000000298023224,0.3200000524520874,-0.23000001907348633,3
0.3200000077486038,-0.34999996423721313,-0.08000004291534424,3
0.2900000065565109,-0.20999997854232788,0.029999971389770508,3
0.29999999701976776,-0.15999996662139893,-0.11000001430511475,3
0.3200000077486038,-0.19999998807907104,0.019999980926513672,3
0.26000000536441803,-0.07999998331069946,-0.020000040531158447,3
0.2799999862909317,-0.09999996423721313,0.009999990463256836,3
0.26999999582767487,-0.1199999451637268,0.019999980926513672,3
0.23999999463558197,-0.0899999737739563,0.019999980926513672,3
0.2199999839067459,-0.07999998331069946,0.019999980926513672,3
0.20000000298023224,-0.06999999284744263,-0.010000050067901611,3
0.11999998986721039,-0.1199999451637268,-0.0700000524520874,3
