x,y,z,label
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,0.0,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,0.0,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,-0.010000020265579224,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,-0.009999990463256836,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
-0.009999999776482582,-0.019999980926513672,-0.010000020265579224,1
-0.009999999776482582,0.07999998331069946,-0.050000011920928955,1
0.05000000074505806,-0.10000002384185791,0.009999990463256836,1
0.05000000074505806,-0.20000004768371582,0.08999998867511749,1
0.03999999910593033,0.0,0.04999999701976776,1
-0.1599999964237213,-0.009999990463256836,0.08999998867511749,1
0.30000001192092896,-0.0700000524520874,0.019999995827674866,1
-0.11999999731779099,-0.15999996662139893,-0.02000001072883606,1
0.20999999344348907,0.06999999284744263,-0.09000000357627869,1
0.23999999463558197,0.25999999046325684,0.009999990463256836,1
0.15000000596046448,-0.0700000524520874,-0.04000002145767212,1
-0.09000000357627869,-0.1799999475479126,-0.1899999976158142,1
0.1899999976158142,-0.2799999713897705,-0.010000020265579224,1
0.1599999964237213,-0.009999990463256836,0.019999995827674866,1
-0.2800000011920929,0.24000000953674316,0.0599999874830246,1
-0.5899999737739563,-0.5,-0.2900000214576721,1
0.25999999046325684,-0.009999990463256836,-0.06000000238418579,1
0.029999999329447746,-0.2999999523162842,-0.25,1
-0.17000000178813934,-0.559999942779541,-0.3199999928474426,1
-0.09000000357627869,0.3999999761581421,-0.17000001668930054,1
-0.3400000035762787,-0.04999995231628418,-0.14000001549720764,1
-0.23000000417232513,0.06000000238418579,0.019999995827674866,1
-0.10999999940395355,-0.25,-0.12999999523162842,1
0.05000000074505806,0.029999971389770508,0.0599999874830246,1
-0.029999999329447746,0.1600000262260437,-0.17000001668930054,1
-0.07999999821186066,-0.1499999761581421,-0.04000002145767212,1
-0.05999999865889549,0.050000011920928955,-0.25999999046325684,1
0.009999999776482582,0.06999999284744263,0.04999999701976776,1
0.07000000029802322,0.12999999523162842,0.0599999874830246,1
-0.12999999523162842,-0.2200000286102295,-0.15000000596046448,1
-0.10999999940395355,-0.08000004291534424,0.0299999862909317,1
-0.05999999865889549,-0.1499999761581421,-0.10000002384185791,1
-0.10999999940395355,0.20999997854232788,0.16999998688697815,1
-0.3100000023841858,0.029999971389770508,0.019999995827674866,1
-0.18000000715255737,0.12999999523162842,0.09999999403953552,1
-0.10000000149011612,0.029999971389770508,-0.04000002145767212,1
0.019999999552965164,0.10000002384185791,0.009999990463256836,1
-0.4399999976158142,-0.21000003814697266,-0.30000001192092896,1
0.10000000149011612,0.3500000238418579,0.12999999523162842,1
-0.07999999821186066,0.24000000953674316,-0.06000000238418579,1
-0.019999999552965164,0.18000000715255737,0.08999998867511749,1
