x,y,z,label
0.0,0.0,0.0,1
0.030000001192092896,0.0,-0.009999990463256836,1
-0.01000000536441803,-0.020000040531158447,0.0,1
0.019999995827674866,0.0,0.0,1
0.0,-0.010000050067901611,0.0,1
0.009999990463256836,0.0,0.0,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.0,0.0,0.0,1
0.009999990463256836,0.0,0.0,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,-0.010000050067901611,-0.009999990463256836,1
0.009999990463256836,-0.010000050067901611,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.009999990463256836,-0.010000050067901611,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.009999990463256836,-0.010000050067901611,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.009999990463256836,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,-0.010000050067901611,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,-0.010000050067901611,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.019999995827674866,-0.010000050067901611,-0.009999990463256836,1
0.009999990463256836,0.0,-0.009999990463256836,1
0.0,0.0,-0.009999990463256836,1
0.019999995827674866,0.009999990463256836,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.030000001192092896,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,-0.010000050067901611,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.019999980926513672,1
0.030000001192092896,0.0,-0.009999990463256836,1
0.030000001192092896,0.0,-0.019999980926513672,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.030000001192092896,0.0,-0.009999990463256836,1
0.030000001192092896,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.019999995827674866,0.0,-0.009999990463256836,1
0.03999999165534973,0.0,-0.009999990463256836,1
0.030000001192092896,-0.010000050067901611,-0.019999980926513672,1
0.0,0.0,0.0,1
0.019999995827674866,-0.010000050067901611,-0.009999990463256836,1
0.0599999874830246,0.019999980926513672,-0.019999980926513672,1
0.04999999701976776,-0.04000002145767212,-0.009999990463256836,1
0.009999990463256836,0.029999971389770508,-0.030000001192092896,1
-0.01000000536441803,-0.050000011920928955,0.030000001192092896,1
-0.09000000357627869,0.029999971389770508,0.06000000238418579,1
0.2799999862909317,-0.1300000548362732,0.010000020265579224,1
-0.23000000230967999,0.009999990463256836,0.0,1
0.009999990463256836,-0.12000006437301636,0.030000001192092896,1
-0.09000000357627869,-0.20999997854232788,-0.06999999284744263,1
-0.019999995827674866,0.12999999523162842,-0.07999999821186066,1
-0.09000000357627869,-0.4399999976158142,0.09000000357627869,1
-0.19000000320374966,0.019999980926513672,-0.12999999523162842,1
-0.04999999701976776,-0.1600000262260437,-0.10999998450279236,1
-0.20000000298023224,-0.11000007390975952,-0.11999998986721039,1
-0.26000000163912773,0.039999961853027344,-0.17999999225139618,1
-0.30000000447034836,-0.18000000715255737,-0.13999998569488525,1
-0.32999999821186066,-0.1600000262260437,-0.1599999964237213,1
-0.10000000149011612,0.2999999523162842,-0.13999998569488525,1
-0.35999999940395355,0.07999998331069946,-0.14999999105930328,3
-0.42000000178813934,-0.04000002145767212,-0.10999998450279236,3
-0.4300000071525574,-0.09999996423721313,-0.03999999165534973,3
-0.3100000023841858,0.28999996185302734,-0.12999999523162842,3
-0.30000000447034836,-0.04000002145767212,-0.2199999913573265,3
-0.48000000417232513,-0.010000050067901611,-0.11999998986721039,3
-0.27000000327825546,-0.010000050067901611,-0.17999999225139618,3
-0.20000000298023224,0.029999971389770508,-0.23999999091029167,3
-0.3200000002980232,0.009999990463256836,0.030000001192092896,3
-0.20000000298023224,-0.0899999737739563,-0.12999999523162842,3
-0.30000000447034836,0.3199999928474426,-0.0599999874830246,3
0.10999999940395355,0.4399999976158142,-0.06999999284744263,3
0.17000000178813934,0.2799999713897705,-0.13999998569488525,3
0.7499999850988388,0.8399999812245369,-0.3999999910593033,3
0.8199999779462814,1.2899999916553497,0.5499999821186066,3
0.14999999105930328,0.699999988079071,-0.07999999821186066,3
-0.8000000268220901,-0.2900000214576721,-0.09999999403953552,3
-0.1700000036507845,-0.1300000548362732,-0.17999999225139618,3
-0.21000000275671482,-0.1300000548362732,-0.2499999925494194,3
-0.04999999701976776,-0.07999998331069946,-0.3699999898672104,3
-0.040000006556510925,-0.020000040531158447,-0.2999999914318323,3
-0.2200000025331974,0.20999997854232788,-0.11999998986721039,3
-0.5499999970197678,-0.11000007390975952,0.09999999403953552,3
0.17000000178813934,0.1899999976158142,-0.22999999299645424,3
-0.040000006556510925,-0.24000006914138794,-0.3699999898672104,3
0.0599999874830246,0.029999971389770508,-0.35999999195337296,3
0.1600000113248825,0.0899999737739563,-0.47999998927116394,3
0.32999996840953827,-0.12000006437301636,-0.3399999924004078,3
-0.30000000447034836,0.0,-0.13999998569488525,3
-0.13000000268220901,-0.07999998331069946,0.010000020265579224,3
-0.07000000774860382,0.34999996423721313,-0.26999999210238457,4
0.14999999105930328,-0.5999999642372131,-0.7099999785423279,4
-0.019999995827674866,-0.04000002145767212,-0.5799999833106995,4
0.08999998867511749,0.019999980926513672,-0.3799999952316284,4
0.0,0.06000000238418579,-0.4399999976158142,4
-0.09000000357627869,-0.17000001668930054,-0.3199999909847975,4
-0.08000000566244125,-0.06000000238418579,-0.12999999523162842,4
0.019999995827674866,0.21999996900558472,-0.13999998569488525,4
-0.23000000230967999,-0.06999999284744263,-0.27999999187886715,4
0.14000000059604645,-0.19999998807907104,-0.41999998688697815,4
-0.040000006556510925,-0.19999998807907104,-0.4999999850988388,4
0.0599999874830246,0.039999961853027344,-0.4099999889731407,4
0.18999998271465302,-0.06999999284744263,-0.38999999314546585,4
-0.19000000320374966,0.04999995231628418,-0.03999999165534973,4
-0.15000000223517418,0.20999997854232788,-0.0599999874830246,4
0.04999999701976776,0.07999998331069946,-0.1599999964237213,4
0.019999995827674866,-0.2500000596046448,-0.26999999210238457,4
-0.030000001192092896,-0.1899999976158142,-0.3999999910593033,4
0.07000000774860382,-0.07999998331069946,-0.4099999889731407,4
-0.019999995827674866,-0.04000002145767212,-0.35999999195337296,4
-0.04999999701976776,-0.04000002145767212,-0.35999999195337296,3
-0.07000000774860382,-0.06000000238418579,-0.3699999898672104,3
-0.08000000566244125,-0.0899999737739563,-0.38999999314546585,3
-0.12000000476837158,-0.050000011920928955,-0.3999999910593033,3
-0.10999999940395355,-0.050000011920928955,-0.3999999910593033,3
-0.15000000223517418,-0.06000000238418579,-0.3999999910593033,3
-0.09000000357627869,-0.07999998331069946,-0.38999999314546585,3
-0.12000000476837158,-0.050000011920928955,-0.3499999903142452,3
-0.10999999940395355,-0.050000011920928955,-0.3199999909847975,3
-0.15000000223517418,-0.12000006437301636,-0.28999999165534973,3
-0.15000000223517418,-0.0899999737739563,-0.28999999165534973,3
-0.10000000149011612,-0.06999999284744263,-0.28999999165534973,3
-0.13000000268220901,-0.030000030994415283,-0.28999999165534973,3
-0.10000000149011612,-0.06000000238418579,-0.28999999165534973,3
-0.10999999940395355,-0.06999999284744263,-0.3099999912083149,3
-0.08000000566244125,-0.06000000238418579,-0.3099999912083149,3
-0.14000000432133675,-0.06000000238418579,-0.28999999165534973,3
-0.12000000476837158,-0.0899999737739563,-0.3199999909847975,3
-0.09000000357627869,-0.11000007390975952,-0.32999999076128006,3
-0.13000000268220901,-0.030000030994415283,-0.35999999195337296,3
-0.08000000566244125,-0.0899999737739563,-0.32999999076128006,3
-0.1700000036507845,-0.2600000500679016,-0.28999999165534973,3
-0.27000000327825546,-0.06999999284744263,-0.13999998569488525,3
-0.27000000327825546,0.1899999976158142,-0.3199999909847975,3
0.20999999344348907,-0.39000004529953003,-0.38999999314546585,3
-0.2800000011920929,-0.37000006437301636,-0.3399999924004078,3
0.26999999582767487,0.04999995231628418,-0.38999999314546585,3
-0.4099999964237213,0.20999997854232788,-0.0599999874830246,3
0.17000000178813934,-0.0899999737739563,0.04000002145767212,3
0.03999999165534973,-0.1300000548362732,-0.09999999403953552,3
-0.14000000432133675,0.10999995470046997,-0.3099999912083149,4
-0.19000000320374966,0.029999971389770508,-0.22999999299645424,4
0.8599999397993088,-0.7600000500679016,0.5999999940395355,4
-0.9500000029802322,0.0,-0.2499999925494194,4
-0.04999999701976776,-0.3199999928474426,-0.07999999821186066,4
-0.6000000089406967,0.26999998092651367,-0.4599999934434891,4
0.29999999701976776,-0.4399999976158142,-0.09999999403953552,4
-1.060000017285347,0.32999998331069946,0.09000000357627869,4
0.08999998867511749,-0.1300000548362732,0.08000001311302185,4
-0.09000000357627869,0.25999999046325684,-0.679999977350235,4
3.4600000828504562,-2.17000013589859,0.5399999916553497,4
-0.7000000029802322,0.9399999789893627,-0.4699999988079071,4
0.08999998867511749,-1.2100000977516174,-0.6599999964237213,4
-0.6300000101327896,0.8899999782443047,-0.04999999701976776,4
-0.5700000077486038,-1.8100000023841858,-2.2899999916553497,4
-0.08000000566244125,0.9699999783188105,-0.3099999912083149,4
1.5799999684095383,-0.7099999785423279,-0.7099999785423279,4
0.5300000160932541,-0.2600000500679016,-0.7099999785423279,4
-1.3200000077486038,0.44999998807907104,-0.0599999874830246,4
0.08999998867511749,-0.9800000786781311,-0.35999999195337296,4
-0.5400000065565109,0.7499999850988388,-0.32999999076128006,4
-1.969999983906746,-1.1599999070167542,0.4099999964237213,4
-0.14000000432133675,0.7599999755620956,-0.5999999940395355,4
1.3599999397993088,-0.9800000786781311,-0.6299999952316284,4
-0.18000000342726707,0.6699999868869781,-0.4399999976158142,4
-0.48999999463558197,-0.49000006914138794,-1.429999977350235,4
-0.27000000327825546,1.0499999821186066,-0.3199999909847975,4
1.1400000303983688,-0.9699999690055847,-0.28999999165534973,4
0.10000000894069672,0.18000000715255737,-0.48999999463558197,4
-1.4200000315904617,0.4699999690055847,0.4699999988079071,4
-0.14000000432133675,0.6699999868869781,-0.1899999901652336,4
0.7300000041723251,-0.7099999785423279,-0.38999999314546585,4
-0.14000000432133675,0.47999998927116394,-0.19999998807907104,4
-0.3100000023841858,-1.5200000405311584,-0.7800000011920929,4
-0.1700000036507845,1.0199999772012234,-0.27999999187886715,4
0.3799999803304672,0.06000000238418579,-0.13999998569488525,4
-0.10999999940395355,0.029999971389770508,-0.3999999910593033,4
0.32999996840953827,0.22999995946884155,-0.2499999925494194,4
-0.6000000089406967,-0.06000000238418579,0.27000001072883606,4
-0.030000001192092896,-0.06999999284744263,0.14000001549720764,4
0.10999999940395355,0.19999998807907104,-0.08999998867511749,4
0.11999998986721039,-0.4300000071525574,-0.3499999903142452,4
0.10999999940395355,0.09999996423721313,-0.38999999314546585,4
-0.5000000149011612,0.06000000238418579,-0.08999998867511749,4
0.20999999344348907,-0.11000007390975952,0.09000000357627869,4
0.03999999165534973,-0.010000050067901611,-0.13999998569488525,4
0.3699999898672104,-0.4100000262260437,-0.17999999225139618,4
0.23000000417232513,-0.14000004529953003,-0.4999999850988388,4
0.48000000417232513,-0.3100000023841858,-0.2499999925494194,4
-0.4300000071525574,-0.18000000715255737,-0.009999990463256836,4
-0.01000000536441803,0.22999995946884155,-0.1899999901652336,4
0.1600000113248825,-0.1300000548362732,-0.4099999889731407,4
0.07000000774860382,-0.2500000596046448,-0.5799999833106995,4
0.17000000178813934,0.039999961853027344,-0.4399999976158142,4
-0.030000001192092896,-0.07999998331069946,-0.35999999195337296,4
-0.01000000536441803,0.13999998569488525,0.09999999403953552,4
0.10999999940395355,0.16999995708465576,-0.11999998986721039,4
0.2199999839067459,-0.010000050067901611,-0.28999999165534973,4
0.29999999701976776,-0.09999996423721313,-0.48999999463558197,4
0.20999999344348907,-0.04000002145767212,-0.4099999889731407,4
0.17000000178813934,-0.050000011920928955,-0.3199999909847975,4
0.11999998986721039,0.09999996423721313,-0.26999999210238457,4
-0.14000000432133675,-0.020000040531158447,-0.13999998569488525,4
-0.2500000037252903,-0.020000040531158447,-0.10999998450279236,4
-0.09000000357627869,-0.2500000596046448,-0.28999999165534973,4
0.03999999165534973,0.039999961853027344,-0.3099999912083149,4
-0.10000000149011612,-0.030000030994415283,-0.12999999523162842,4
-0.3100000023841858,0.029999971389770508,-0.12999999523162842,4
-0.4300000071525574,0.029999971389770508,-0.2499999925494194,4
-0.6499999910593033,0.12000000476837158,-0.06999999284744263,4
-0.9099999815225601,0.12999999523162842,-0.22999999299645424,1
-0.45000000298023224,0.04999995231628418,-0.3799999952316284,1
-0.5400000065565109,-0.11000007390975952,-0.6099999845027924,1
-0.510000005364418,0.04999995231628418,-0.5499999821186066,1
-0.7000000029802322,-0.09999996423721313,-0.5600000023841858,1
-0.5700000077486038,0.06000000238418579,-0.4299999922513962,1
-0.5899999886751175,-0.0899999737739563,-0.3099999912083149,1
-0.560000017285347,0.10999995470046997,-0.27999999187886715,1
-0.4300000071525574,0.15999996662139893,-0.32999999076128006,1
-0.3700000047683716,-0.020000040531158447,-0.32999999076128006,1
-0.5499999970197678,-0.3199999928474426,-0.32999999076128006,1
-0.20000000298023224,0.029999971389770508,-0.5299999862909317,1
-0.23000000230967999,-0.15000003576278687,-0.5299999862909317,1
-0.26000000163912773,-0.04000002145767212,-0.44999998807907104,1
-0.27000000327825546,-0.04000002145767212,-0.4099999889731407,1
-0.20000000298023224,-0.1300000548362732,-0.3999999910593033,1
-0.18000000342726707,0.019999980926513672,-0.26999999210238457,1
-0.19000000320374966,-0.06000000238418579,-0.2999999914318323,1
-0.18000000342726707,-0.07999998331069946,-0.2999999914318323,1
-0.18000000342726707,-0.07999998331069946,-0.2999999914318323,1
-0.19000000320374966,-0.06999999284744263,-0.3099999912083149,1
-0.19000000320374966,-0.06999999284744263,-0.3099999912083149,1
-0.20000000298023224,-0.06000000238418579,-0.3199999909847975,1
-0.19000000320374966,-0.06999999284744263,-0.3199999909847975,1
-0.19000000320374966,-0.06999999284744263,-0.3199999909847975,1
-0.19000000320374966,-0.07999998331069946,-0.3099999912083149,1
-0.20000000298023224,-0.06000000238418579,-0.3099999912083149,1
-0.19000000320374966,-0.06999999284744263,-0.2999999914318323,1
-0.19000000320374966,-0.0899999737739563,-0.3099999912083149,1
-0.18000000342726707,-0.07999998331069946,-0.2999999914318323,1
-0.18000000342726707,-0.06999999284744263,-0.28999999165534973,1
-0.18000000342726707,-0.06999999284744263,-0.28999999165534973,1
-0.18000000342726707,-0.06999999284744263,-0.28999999165534973,1
-0.1700000036507845,-0.06000000238418579,-0.28999999165534973,1
-0.1700000036507845,-0.06000000238418579,-0.26999999210238457,1
-0.1700000036507845,-0.06000000238418579,-0.26999999210238457,1
-0.1600000038743019,-0.07999998331069946,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.26999999210238457,1
-0.1700000036507845,-0.06999999284744263,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.26999999210238457,1
-0.1600000038743019,-0.06999999284744263,-0.26999999210238457,1
-0.1700000036507845,-0.06999999284744263,-0.27999999187886715,1
-0.1700000036507845,-0.06999999284744263,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.27999999187886715,1
-0.1600000038743019,-0.07999998331069946,-0.27999999187886715,1
-0.15000000223517418,-0.07999998331069946,-0.27999999187886715,1
-0.1600000038743019,-0.06999999284744263,-0.26999999210238457,1
-0.1600000038743019,-0.06999999284744263,-0.259999992325902,1
-0.1600000038743019,-0.06000000238418579,-0.259999992325902,1
-0.13000000268220901,-0.0899999737739563,-0.26999999210238457,1
-0.15000000223517418,-0.050000011920928955,-0.22999999299645424,1
-0.12000000476837158,-0.06000000238418579,-0.2199999913573265,1
-0.13000000268220901,-0.06000000238418579,-0.2199999913573265,1
-0.14000000432133675,-0.06999999284744263,-0.22999999299645424,1
-0.12000000476837158,-0.06999999284744263,-0.2199999913573265,1
-0.12000000476837158,-0.06000000238418579,-0.19999998807907104,1
-0.10999999940395355,-0.06000000238418579,-0.19999998807907104,1
-0.13000000268220901,-0.06000000238418579,-0.1899999901652336,1
-0.13000000268220901,-0.06000000238418579,-0.1899999901652336,1
-0.12000000476837158,-0.06000000238418579,-0.17999999225139618,1
-0.12000000476837158,-0.06000000238418579,-0.16999999433755875,1
-0.10999999940395355,-0.06000000238418579,-0.17999999225139618,1
-0.12000000476837158,-0.06000000238418579,-0.16999999433755875,1
-0.10999999940395355,-0.06000000238418579,-0.16999999433755875,1
-0.10000000149011612,-0.050000011920928955,-0.14999999105930328,1
-0.14000000432133675,-0.06000000238418579,-0.16999999433755875,1
-0.14000000432133675,-0.07999998331069946,-0.1899999901652336,1
-0.09000000357627869,-0.06999999284744263,-0.1599999964237213,1
-0.06000000238418579,-0.030000030994415283,-0.10999998450279236,1
-0.040000006556510925,-0.04000002145767212,-0.09999999403953552,1
-0.04999999701976776,-0.020000040531158447,-0.08999998867511749,1
-0.030000001192092896,-0.020000040531158447,-0.09999999403953552,1
-0.030000001192092896,-0.030000030994415283,-0.08999998867511749,1
-0.030000001192092896,-0.030000030994415283,-0.08999998867511749,1
-0.030000001192092896,-0.04000002145767212,-0.09999999403953552,1
-0.040000006556510925,-0.04000002145767212,-0.09999999403953552,1
-0.030000001192092896,-0.04000002145767212,-0.09999999403953552,1
-0.030000001192092896,-0.030000030994415283,-0.09999999403953552,1
-0.030000001192092896,-0.030000030994415283,-0.09999999403953552,1
-0.030000001192092896,-0.04000002145767212,-0.09999999403953552,1
-0.030000001192092896,-0.030000030994415283,-0.10999998450279236,1
-0.030000001192092896,-0.04000002145767212,-0.10999998450279236,1
-0.019999995827674866,-0.030000030994415283,-0.10999998450279236,1
-0.030000001192092896,-0.030000030994415283,-0.11999998986721039,1
-0.040000006556510925,-0.04000002145767212,-0.10999998450279236,1
-0.030000001192092896,-0.04000002145767212,-0.10999998450279236,1
-0.030000001192092896,-0.04000002145767212,-0.10999998450279236,1
-0.030000001192092896,-0.020000040531158447,-0.10999998450279236,1
-0.019999995827674866,-0.04000002145767212,-0.11999998986721039,1
-0.019999995827674866,-0.04000002145767212,-0.10999998450279236,1
-0.030000001192092896,-0.04000002145767212,-0.11999998986721039,1
-0.030000001192092896,-0.04000002145767212,-0.11999998986721039,1
-0.030000001192092896,-0.030000030994415283,-0.11999998986721039,1
-0.019999995827674866,-0.030000030994415283,-0.10999998450279236,1
-0.019999995827674866,-0.04000002145767212,-0.10999998450279236,1
-0.019999995827674866,-0.030000030994415283,-0.10999998450279236,1
-0.019999995827674866,-0.04000002145767212,-0.10999998450279236,1
-0.030000001192092896,-0.030000030994415283,-0.10999998450279236,1
-0.019999995827674866,-0.030000030994415283,-0.11999998986721039,1
-0.019999995827674866,-0.030000030994415283,-0.10999998450279236,1
-0.030000001192092896,-0.030000030994415283,-0.11999998986721039,1
-0.019999995827674866,-0.030000030994415283,-0.11999998986721039,1
-0.019999995827674866,-0.030000030994415283,-0.10999998450279236,1
-0.019999995827674866,-0.04000002145767212,-0.11999998986721039,1
-0.019999995827674866,-0.030000030994415283,-0.11999998986721039,1
-0.019999995827674866,-0.04000002145767212,-0.11999998986721039,1
-0.01000000536441803,-0.030000030994415283,-0.10999998450279236,1
-0.019999995827674866,-0.04000002145767212,-0.11999998986721039,1
0.030000001192092896,-0.020000040531158447,-0.12999999523162842,1
-0.019999995827674866,-0.04000002145767212,-0.10999998450279236,1
-0.01000000536441803,-0.04000002145767212,-0.11999998986721039,1
-0.01000000536441803,-0.030000030994415283,-0.10999998450279236,1
-0.01000000536441803,-0.030000030994415283,-0.10999998450279236,1
-0.01000000536441803,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.09999999403953552,1
-0.01000000536441803,-0.030000030994415283,-0.09999999403953552,1
0.0,-0.030000030994415283,-0.09999999403953552,1
-0.01000000536441803,-0.030000030994415283,-0.09999999403953552,1
-0.01000000536441803,-0.020000040531158447,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.020000040531158447,-0.10999998450279236,1
0.0,-0.020000040531158447,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.09999999403953552,1
0.0,-0.030000030994415283,-0.09999999403953552,1
0.0,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.10999998450279236,1
0.0,-0.030000030994415283,-0.10999998450279236,1
