x,y,z,label
0.0,0.0,0.0,3
0.009999997913837433,-0.009999990463256836,0.02000001072883606,3
-0.03999999910593033,-0.009999990463256836,-0.009999990463256836,3
0.0,0.009999990463256836,-0.009999990463256836,3
0.009999997913837433,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.009999990463256836,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,-0.009999990463256836,3
0.019999999552965164,-0.009999990463256836,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.009999990463256836,-0.02000001072883606,3
0.009999997913837433,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.020000040531158447,0.0,3
0.0,-0.020000040531158447,-0.009999990463256836,3
0.009999997913837433,0.0,0.009999990463256836,3
0.0,-0.009999990463256836,-0.009999990463256836,3
0.0,0.0,-0.009999990463256836,3
0.0,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.020000040531158447,0.009999990463256836,3
0.009999997913837433,-0.009999990463256836,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,-0.009999990463256836,3
0.009999997913837433,-0.009999990463256836,0.0,3
-0.020000003278255463,-0.009999990463256836,0.009999990463256836,3
0.009999997913837433,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.020000040531158447,0.009999990463256836,3
0.0,-0.009999990463256836,0.0,3
0.0,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,0.0,3
0.0,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,0.009999990463256836,3
0.009999997913837433,0.009999990463256836,0.009999990463256836,3
-0.01000000536441803,-0.020000040531158447,0.0,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,-0.009999990463256836,3
0.0,-0.009999990463256836,0.0,3
-0.030000001192092896,-0.020000040531158447,0.0,3
0.009999997913837433,-0.009999990463256836,0.0,3
-0.020000003278255463,-0.020000040531158447,-0.02000001072883606,3
0.009999997913837433,0.0,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.020000040531158447,-0.009999990463256836,3
0.0,0.0,0.0,3
0.0,-0.009999990463256836,-0.009999990463256836,3
-0.01000000536441803,-0.020000040531158447,0.0,3
0.0,-0.009999990463256836,0.009999990463256836,3
0.0,-0.020000040531158447,0.0,3
0.0,0.0,0.0,3
-0.01000000536441803,-0.020000040531158447,0.009999990463256836,3
-0.01000000536441803,-0.020000040531158447,0.0,3
0.0,0.0,-0.009999990463256836,3
-0.01000000536441803,0.0,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,-0.009999990463256836,3
0.009999997913837433,-0.009999990463256836,0.0,3
0.009999997913837433,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.009999990463256836,-0.02000001072883606,3
0.009999997913837433,-0.020000040531158447,-0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,0.0,3
-0.01000000536441803,-0.020000040531158447,0.0,3
0.009999997913837433,0.009999990463256836,0.0,3
0.0,-0.009999990463256836,0.009999990463256836,3
-0.01000000536441803,-0.009999990463256836,0.009999990463256836,3
